,label,elo_diff,avg_kd_diff,avg_sig_str_landed_diff,avg_sig_str_att_diff,avg_str_landed_diff,avg_str_att_diff,avg_td_comp_diff,avg_td_att_diff,avg_sub_att_diff,avg_ctrl_time_diff,win_rate_diff,finish_rate_diff,total_fights_diff
1183,1,116.35931459056542,0.14285714285714285,10.821428571428573,17.57142857142857,30.214285714285715,38.5,0.0535714285714286,0.25,1.5714285714285714,26.60714285714286,0.0892857142857143,0.5714285714285714,-1
1185,1,146.88540302658566,0.014285714285714263,14.414285714285715,34.55714285714285,28.442857142857147,49.942857142857136,1.7285714285714286,1.2285714285714282,-0.8428571428571427,199.37142857142857,0.3142857142857143,0.14285714285714285,9
1190,1,-31.30163871223067,-0.2,29.8,63.2,26.450000000000003,57.775000000000006,-0.6000000000000001,-1.5499999999999998,0.30000000000000004,-13.5,0.15000000000000002,-0.07500000000000001,-2
1197,1,-133.01736248315478,0.23030303030303031,-6.2303030303030305,-29.799999999999997,-9.703030303030303,-33.93333333333333,-0.12121212121212122,-1.9393939393939392,0.012121212121212088,-29.884848484848487,-0.1636363636363637,0.024242424242424246,-4
1198,1,68.93452201186506,-0.1111111111111111,-9.0,-15.444444444444443,6.555555555555557,1.0,2.7777777777777777,4.222222222222223,-0.11111111111111116,248.88888888888889,0.11111111111111116,0.0,0
1202,1,-12.860704020220965,0.09090909090909091,-4.818181818181817,-25.181818181818173,-9.454545454545453,-29.63636363636364,0.45454545454545436,-1.0909090909090908,0.5454545454545454,12.545454545454533,-0.09090909090909094,0.09090909090909088,0
1203,1,-358.0662267790674,0.0,-1.3500000000000014,-22.049999999999997,35.875,23.125,2.35,1.7249999999999996,-0.5,335.25,-0.475,0.0,-3
1217,1,-31.348325921204605,-0.05,11.900000000000002,11.949999999999996,30.25,30.599999999999994,1.85,2.85,0.4,254.50000000000003,-0.04999999999999993,0.0,10
1223,1,-7.249588059265534,0.12380952380952381,2.7428571428571438,10.180952380952384,10.238095238095237,18.228571428571428,0.942857142857143,1.6285714285714288,-0.380952380952381,157.64761904761906,0.01904761904761898,0.13333333333333333,8
1226,1,-118.93393890920765,0.04090909090909091,41.654545454545456,106.34545454545453,33.331818181818186,99.03636363636363,-0.1954545454545455,-0.7363636363636366,0.4272727272727273,16.35454545454546,-0.0636363636363636,0.13181818181818183,-9
1241,1,-66.37148392408221,0.1111111111111111,7.222222222222221,7.888888888888886,7.888888888888893,8.111111111111107,-0.3333333333333333,-0.33333333333333326,0.3333333333333333,28.0,-0.11111111111111105,-0.2222222222222222,0
1243,1,194.9328517336046,-0.1111111111111111,-8.13888888888889,-40.02777777777778,-3.7222222222222214,-36.75,-0.41666666666666674,-2.8055555555555562,0.38888888888888895,-47.7222222222222,0.19444444444444442,0.3055555555555556,3
1245,1,-58.18365841575246,0.2857142857142857,-2.371428571428572,-2.8999999999999986,-18.414285714285718,-18.94285714285714,-0.742857142857143,-1.9142857142857144,0.7857142857142858,-67.97142857142858,0.014285714285714346,0.42857142857142855,4
1247,1,115.76702415745694,0.35714285714285715,18.25,2.4166666666666643,42.64285714285714,27.023809523809533,-0.19047619047619047,-1.3809523809523807,0.0357142857142857,63.369047619047606,-0.11904761904761907,0.2857142857142857,2
1252,1,79.79447799794775,0.2777777777777778,14.222222222222223,29.555555555555554,19.333333333333336,35.333333333333336,2.9444444444444446,4.166666666666666,-0.16666666666666666,225.55555555555554,0.05555555555555547,0.0,3
1256,1,-242.11782459485153,0.14285714285714285,40.5,157.90476190476193,50.857142857142854,170.11904761904762,-0.35714285714285715,-0.38095238095238093,-0.3333333333333333,7.714285714285708,-0.4047619047619048,-0.5,1
1268,1,35.79568820641043,0.20833333333333331,4.541666666666668,18.458333333333336,13.041666666666664,28.70833333333333,1.7083333333333335,0.75,-0.375,154.20833333333331,0.25,-0.625,-2
1270,1,-338.8326206077354,-0.1,16.56666666666667,39.43333333333333,55.73333333333333,85.86666666666666,1.9333333333333336,2.433333333333333,-0.2,322.1,-0.30000000000000004,-0.2,-4
1274,1,147.6889747855712,0.16666666666666666,13.083333333333334,31.416666666666664,34.583333333333336,55.416666666666664,1.75,7.250000000000001,-0.16666666666666663,241.16666666666666,0.16666666666666669,0.08333333333333333,6
1275,1,143.84005599033367,0.047619047619047616,21.969696969696972,30.80952380952381,32.89610389610389,40.96103896103896,1.1082251082251082,1.5324675324675328,-0.0735930735930736,294.6320346320347,0.030303030303030276,-0.17748917748917747,10
1284,1,-194.7015111898163,0.3714285714285714,-1.2714285714285722,-1.942857142857143,15.157142857142855,13.285714285714292,-1.1571428571428573,-2.4142857142857146,-0.5,-73.38571428571429,-0.5142857142857143,0.0,-3
1295,1,22.885006770049586,0.1111111111111111,9.875,28.59722222222222,11.944444444444443,32.111111111111114,0.36111111111111116,0.19444444444444442,-0.25,33.45833333333333,0.05555555555555558,0.0,1
1296,1,3.8646384306150594,0.0727272727272727,14.709090909090907,10.236363636363635,33.58181818181818,29.654545454545456,1.1818181818181819,1.309090909090909,0.2727272727272727,107.61818181818181,0.036363636363636376,-0.2,6
1304,1,-101.89463050183281,0.0,-2.457142857142859,-7.5142857142857125,-18.514285714285712,-25.0,1.0571428571428572,1.314285714285714,0.4285714285714286,31.85714285714286,-0.22857142857142865,0.08571428571428569,2
1306,1,102.1099924687901,0.3333333333333333,18.666666666666664,41.16666666666667,32.0,56.833333333333336,1.8333333333333335,2.0000000000000004,1.6666666666666665,287.3333333333333,0.16666666666666674,-0.16666666666666669,0
1307,0,-133.0571771326138,0.4,11.916666666666668,-2.116666666666667,31.433333333333334,17.43333333333333,-0.4666666666666666,-1.95,-0.55,29.900000000000006,-0.11666666666666659,-0.04999999999999999,-7
1317,0,-189.30928237131434,0.0,12.1,2.885714285714286,7.142857142857146,-0.3285714285714363,-0.08571428571428585,4.414285714285715,-0.05714285714285716,141.88571428571427,-0.17142857142857143,-0.2,-3
1321,0,182.25656469457476,0.6666666666666666,18.0,37.35353535353535,17.353535353535353,38.64646464646465,-0.25252525252525254,-1.8686868686868685,-0.36363636363636365,-4.606060606060595,0.23232323232323238,0.0,-2
1322,1,243.19205035379696,1.1,22.771428571428572,16.071428571428573,18.828571428571426,13.142857142857146,0.05714285714285716,-0.12857142857142856,-0.2714285714285714,-33.07142857142857,0.1428571428571429,-0.5142857142857142,3
1325,0,236.84788278963015,0.3333333333333333,18.580952380952382,-14.209523809523809,50.75238095238095,18.047619047619037,-0.07619047619047614,-2.333333333333333,0.01904761904761898,119.11428571428573,-0.12380952380952381,0.12380952380952381,8
1332,1,121.79261343630651,-0.125,15.75,33.375,35.333333333333336,53.91666666666667,-0.45833333333333337,-0.75,0.16666666666666663,36.91666666666667,0.16666666666666663,0.20833333333333331,4
1339,0,-0.862298904291265,0.125,41.0,152.75,33.0,145.25,-0.75,-1.25,-1.25,-47.375,0.0,0.0,0
1340,0,-73.0859554715887,0.34444444444444444,-2.8000000000000007,-20.48888888888888,-5.444444444444443,-23.41111111111111,-0.8777777777777779,-2.0777777777777775,-0.4888888888888889,-30.799999999999997,-0.15555555555555556,-0.2,-1
1344,1,82.6390362212037,0.2727272727272727,27.163636363636368,66.72727272727273,25.636363636363633,67.43636363636364,1.4363636363636365,1.8545454545454545,-0.9454545454545453,43.4,0.12727272727272732,-0.4,6
1348,0,-76.89287383505962,1.1666666666666667,18.033333333333335,11.066666666666677,31.43333333333333,24.16666666666667,0.06666666666666665,0.3999999999999999,-0.8,144.9,-0.06666666666666665,0.0,-4
1354,0,-98.89782416857656,0.5113636363636364,11.875,26.5,10.232954545454547,24.528409090909093,-0.3522727272727273,-2.2443181818181817,-0.5,-10.25,-0.022727272727272707,-0.0625,6
1356,0,-115.38246337061878,0.3333333333333333,16.25,29.375,58.33333333333333,71.0,-0.125,-1.5833333333333335,-0.9583333333333334,26.458333333333343,-0.125,0.20833333333333331,-2
1366,0,56.072219924215005,0.25,17.875,13.458333333333329,19.0,13.666666666666671,-0.29166666666666663,0.08333333333333326,0.41666666666666663,59.54166666666667,0.16666666666666663,0.04166666666666666,4
1370,0,-327.17774053292396,0.1388888888888889,14.527777777777775,40.83333333333333,11.444444444444443,36.111111111111114,-0.6388888888888888,-2.361111111111111,-0.1111111111111111,-14.833333333333332,-0.2777777777777778,0.0,3
1378,1,46.589187512262015,0.125,11.9375,35.208333333333336,23.6875,45.85416666666667,-0.9375,-3.4375,0.47916666666666663,-89.875,-0.22916666666666663,0.08333333333333334,10
1379,0,193.06403868504617,0.2,-1.836363636363636,1.5636363636363626,-14.036363636363632,-10.74545454545455,0.14545454545454545,0.1454545454545455,-0.12727272727272732,54.92727272727272,0.3454545454545455,0.2181818181818182,-6
1384,1,43.33892438430462,-0.1,2.5999999999999996,13.300000000000004,11.700000000000003,25.69999999999999,0.7000000000000002,-1.2000000000000002,1.4,102.49999999999997,0.30000000000000004,0.19999999999999996,-5
1388,1,127.6040484876944,0.2,21.685714285714283,33.77142857142857,8.514285714285712,21.514285714285705,1.8285714285714285,0.2285714285714282,0.05714285714285716,116.48571428571427,0.08571428571428574,0.2,-2
1397,1,64.06905216907035,0.09090909090909091,10.022727272727273,10.329545454545453,11.090909090909093,11.079545454545453,1.5113636363636362,1.6818181818181817,-1.0681818181818183,248.0568181818182,0.1477272727272727,-0.19318181818181818,14
1402,1,2.261350694270959,0.15384615384615385,19.262820512820515,13.230769230769226,95.36538461538461,94.42948717948717,2.0833333333333335,1.8525641025641026,0.42948717948717946,332.8782051282051,0.17307692307692313,0.23076923076923078,1
1404,1,373.6932938702241,1.0909090909090908,21.857142857142858,5.9090909090909065,6.974025974025977,-9.220779220779228,-0.24675324675324672,-1.012987012987013,-0.7272727272727273,-47.45454545454545,0.4285714285714286,0.18181818181818182,4
1405,0,345.98808486316193,0.3333333333333333,18.766666666666666,17.4,29.9,27.733333333333327,-1.0333333333333332,-4.133333333333333,-0.8,-38.400000000000006,0.4666666666666666,-0.033333333333333354,1
1406,1,18.006692576467003,0.2727272727272727,9.763636363636362,-1.036363636363646,32.8,24.654545454545456,2.072727272727273,5.8,-0.5636363636363636,226.8181818181818,-0.054545454545454564,-0.018181818181818188,6
1409,1,-83.95584322652394,0.0,29.25,54.0,35.0,61.0,2.75,2.125,-0.125,143.625,0.1875,-0.125,-8
1412,0,106.55422516211866,0.07142857142857142,-0.7142857142857117,-36.78571428571429,3.7857142857142847,-33.78571428571428,1.2142857142857144,1.214285714285714,0.7142857142857142,95.57142857142858,-0.2142857142857143,0.5,7
1415,1,38.833104018636504,0.12307692307692308,8.176923076923078,21.330769230769228,15.630769230769232,29.969230769230776,0.4307692307692307,1.7615384615384613,0.8384615384615385,26.607692307692304,0.007692307692307665,0.1923076923076923,-3
1417,1,118.7171327100516,0.7272727272727273,19.03636363636364,25.745454545454546,22.309090909090905,29.727272727272727,0.9090909090909092,-1.0727272727272728,0.10909090909090902,181.25454545454545,-0.07272727272727275,-0.41818181818181815,6
1424,1,74.0687315231537,0.1948051948051948,15.324675324675324,34.051948051948045,16.662337662337663,36.93506493506493,0.5584415584415583,1.1948051948051948,1.8181818181818181,202.54545454545456,0.22077922077922074,0.10389610389610388,-4
1427,0,-66.83207946418565,0.26696832579185525,-10.334841628959275,-22.244343891402714,-15.918552036199095,-26.520361990950235,1.2986425339366514,7.561085972850679,0.004524886877828149,219.48868778280544,0.0678733031674208,-0.2171945701357466,-4
1431,1,129.80329163352803,-0.42857142857142855,-6.309523809523808,-10.119047619047617,-2.857142857142854,-5.452380952380949,1.0238095238095237,-0.5238095238095237,-0.3095238095238094,99.45238095238095,0.38095238095238093,-0.11904761904761904,-1
1432,1,34.67227566554402,0.0267857142857143,-2.125,-14.67857142857143,0.3392857142857153,-11.339285714285715,0.6071428571428572,-0.5803571428571428,1.1875,51.25,0.1160714285714286,0.29464285714285715,9
1436,1,22.663236306962744,0.5252525252525253,-3.989898989898988,-10.030303030303031,-22.292929292929294,-29.35353535353535,0.07070707070707072,-0.43434343434343425,-1.0202020202020203,-78.37373737373736,0.08080808080808077,0.0,2
1450,0,-6.236836525604986,-0.05238095238095239,-2.623809523809527,-21.038095238095238,29.42857142857143,11.733333333333334,1.4285714285714284,1.4904761904761905,0.13809523809523808,263.7666666666667,-0.13333333333333341,0.047619047619047616,11
1451,1,32.07709425059761,0.35714285714285715,20.857142857142854,46.11428571428571,10.514285714285712,35.099999999999994,0.7571428571428572,5.0,-0.8714285714285714,21.41428571428571,0.11428571428571432,-0.2,9
1453,0,6.706010033334678,0.4,23.4,16.63333333333333,49.93333333333334,44.43333333333332,1.8333333333333333,2.5333333333333337,0.23333333333333336,277.0333333333333,-0.19999999999999996,0.2,-1
1455,1,96.14261754150971,0.07936507936507936,20.126984126984127,111.04761904761905,5.7777777777777715,95.53968253968254,-1.3174603174603174,-3.6666666666666665,-0.6031746031746033,-42.22222222222223,0.015873015873015872,0.0,2
1466,0,91.51534544034826,0.5757575757575757,7.780303030303031,-18.469696969696976,-0.28787878787878896,-26.61363636363636,1.4772727272727273,-0.5909090909090908,0.4621212121212121,122.22727272727273,-0.06818181818181823,0.16666666666666666,1
1470,1,136.38809862931407,0.16666666666666666,14.0,46.70833333333333,42.5,80.08333333333333,1.125,0.3333333333333335,1.1666666666666667,189.54166666666669,0.25,0.0,-2
1473,0,229.63993881042006,0.0,20.89393939393939,50.19696969696969,23.833333333333336,54.13636363636364,3.1363636363636367,2.0,-0.6818181818181818,30.409090909090935,0.393939393939394,-0.07575757575757575,5
1474,0,-26.536537173518127,0.13043478260869565,2.7007672634271103,-24.72634271099745,-4.468030690537084,-32.595907928388755,1.1023017902813301,-1.9411764705882355,0.3427109974424552,193.12787723785164,0.13554987212276215,-0.01790281329923274,6
1477,1,-90.47065946954444,1.0317460317460316,19.333333333333332,32.55555555555556,31.873015873015873,45.317460317460316,0.015873015873015817,-2.571428571428571,-0.4444444444444444,108.76190476190476,-0.17460317460317454,-0.1111111111111111,-2
1486,0,-255.05507419878882,0.18181818181818182,12.010101010101009,13.666666666666668,26.06060606060606,28.050505050505045,0.25252525252525254,-1.323232323232323,1.101010101010101,9.01010101010101,-0.14141414141414144,-0.37373737373737376,2
1490,1,257.3058987714837,0.5,38.52205882352941,43.05514705882353,88.75,96.68382352941177,3.4044117647058822,3.6911764705882355,0.49264705882352944,391.8602941176471,0.11029411764705888,-0.05147058823529413,-1
1492,0,309.0244315141365,-0.06593406593406592,-1.1318681318681314,-19.824175824175832,-6.296703296703299,-24.340659340659343,1.6593406593406594,2.6043956043956045,0.8901098901098901,114.7032967032967,0.18681318681318687,-0.054945054945054916,6
1493,1,300.1821614257724,0.6153846153846154,6.969230769230769,26.49230769230769,-9.892307692307696,5.33846153846153,-1.9384615384615382,-4.184615384615384,-0.8923076923076922,-222.78461538461536,-0.10769230769230775,0.0,8
1495,1,98.08499748463237,-0.1111111111111111,-2.0317460317460316,8.968253968253968,18.936507936507937,32.888888888888886,1.5714285714285716,4.841269841269841,0.9523809523809526,257.57142857142856,0.015873015873015817,-0.015873015873015872,-2
1497,0,-83.21132054652435,0.2,20.711111111111112,30.911111111111108,26.288888888888888,39.400000000000006,1.2444444444444445,1.5777777777777775,-1.3555555555555556,142.84444444444443,0.0444444444444444,-0.3333333333333333,-4
1499,0,-173.40824333487262,0.125,-3.3392857142857153,-27.535714285714285,-0.5,-24.39285714285714,0.9285714285714286,2.946428571428571,0.5,69.01785714285714,-0.3214285714285714,-0.17857142857142855,1
1502,1,-57.75842251643917,0.45714285714285713,13.0,12.028571428571425,11.471428571428568,10.328571428571436,0.11428571428571432,0.0,-0.12857142857142856,75.8142857142857,-0.1428571428571429,-0.2857142857142857,-4
1507,0,136.4402942269171,0.25,15.3375,17.875,67.9125,73.1125,-1.4625,-3.375,-0.30000000000000004,26.98750000000001,0.08750000000000002,-0.07500000000000001,11
1511,0,43.63349661642246,0.25,-0.7916666666666679,10.652777777777779,-8.805555555555557,-0.40277777777777857,-0.625,-2.2083333333333335,0.5833333333333333,19.194444444444443,0.08333333333333337,0.2777777777777778,-1
1516,1,-52.680470804484,0.38333333333333336,-14.583333333333332,-38.53333333333334,-36.21666666666667,-63.083333333333336,-0.31666666666666665,-3.1833333333333327,-2.3166666666666664,-157.36666666666665,-0.13333333333333341,-0.2,7
1520,1,-144.6636892338247,-0.0931372549019608,39.18627450980392,99.64705882352942,48.8578431372549,110.99509803921569,-0.1715686274509804,-1.0784313725490196,0.196078431372549,30.990196078431374,-0.0980392156862745,0.10784313725490195,-5
1521,1,60.04937732675967,0.16666666666666666,11.333333333333332,-14.0,12.899999999999999,-12.799999999999997,1.1666666666666665,0.1333333333333333,-0.033333333333333354,83.0,-0.16666666666666663,0.16666666666666666,1
1529,1,214.72596218198532,1.0,27.749999999999996,35.25,33.833333333333336,42.416666666666664,0.0,-0.25000000000000006,0.25,32.75,0.33333333333333337,0.16666666666666669,0
1532,1,21.539135209663982,-0.019230769230769218,31.358974358974358,86.7628205128205,27.339743589743588,83.47435897435898,1.0512820512820513,0.5448717948717949,0.05128205128205132,3.9807692307692264,0.1858974358974359,0.0,1
1540,0,183.39068645780117,0.14285714285714285,0.3285714285714256,-7.242857142857133,11.57142857142857,5.828571428571436,1.4428571428571428,2.6,1.5142857142857142,214.11428571428573,0.4,0.3714285714285714,-3
1543,1,97.67633526935083,0.1515151515151515,16.32121212121212,40.55757575757576,20.236363636363638,45.95151515151516,0.8545454545454545,4.975757575757576,-0.042424242424242364,121.5090909090909,0.006060606060605989,-0.36363636363636365,4
1547,0,-2.5614148496272264,-0.16666666666666666,-19.523809523809526,-47.047619047619044,-24.09523809523809,-51.0,0.8571428571428572,-1.3095238095238098,0.6666666666666667,41.97619047619048,0.04761904761904767,0.2857142857142857,1
