,event,date,fight_name,f1,f2,winner,method,fight_length,f1_kd,f1_sig_str_landed,f1_sig_str_att,f1_str_landed,f1_str_att,f1_td_comp,f1_td_att,f1_sub_att,f1_ctrl_time,f2_kd,f2_sig_str_landed,f2_sig_str_att,f2_str_landed,f2_str_att,f2_td_comp,f2_td_att,f2_sub_att,f2_ctrl_time,f1_avg_kd,f1_avg_sig_str_landed,f1_avg_sig_str_att,f1_avg_str_landed,f1_avg_str_att,f1_avg_td_comp,f1_avg_td_att,f1_avg_sub_att,f1_avg_ctrl_time,f2_avg_kd,f2_avg_sig_str_landed,f2_avg_sig_str_att,f2_avg_str_landed,f2_avg_str_att,f2_avg_td_comp,f2_avg_td_att,f2_avg_sub_att,f2_avg_ctrl_time,f1_win_rate,f1_finish_rate,f1_total_fights,f2_win_rate,f2_finish_rate,f2_total_fights,f1_elo,f2_elo
4709,UFC Fight Night: Hunt vs. Oleinik,2018-09-15,Magomed Ankalaev vs Marcin Prachnio,Magomed Ankalaev,Marcin Prachnio,Magomed Ankalaev,KO/TKO,189,1.0,12.0,27.0,12.0,27.0,0.0,0.0,0.0,2.0,0.0,3.0,22.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,59.0,96.0,89.0,129.0,0.0,0.0,0.0,402.0,0.0,15.0,24.0,36.0,45.0,0.0,0.0,0.0,14.0,0.0,0.0,1,0.0,0.0,1,1483.2928090234448,1486.1870348652424
4710,UFC Fight Night: Hunt vs. Oleinik,2018-09-15,Jan Blachowicz vs Nikita Krylov,Jan Blachowicz,Nikita Krylov,Jan Blachowicz,Submission,461,0.0,10.0,18.0,24.0,33.0,1.0,1.0,1.0,293.0,0.0,4.0,22.0,21.0,40.0,1.0,1.0,1.0,100.0,0.3333333333333333,48.44444444444444,97.0,68.33333333333333,119.77777777777777,1.3333333333333333,2.5555555555555554,0.2222222222222222,126.33333333333333,0.1111111111111111,20.0,33.77777777777778,34.55555555555556,50.111111111111114,0.5555555555555556,1.5555555555555556,0.4444444444444444,60.55555555555556,0.5555555555555556,0.2222222222222222,9,0.6666666666666666,0.6666666666666666,9,1525.870437410706,1548.290045917951
4711,UFC Fight Night: Hunt vs. Oleinik,2018-09-15,Ramazan Emeev vs Stefan Sekulic,Ramazan Emeev,Stefan Sekulic,Ramazan Emeev,Decision - Unanimous,900,1.0,36.0,84.0,47.0,96.0,2.0,3.0,1.0,144.0,0.0,22.0,58.0,31.0,68.0,1.0,5.0,0.0,136.0,0.0,38.5,77.5,52.5,92.0,2.0,7.5,0.0,279.0,,,,,,,,,,1.0,0.0,2,,,0,1536.3495042647457,1500.0
4712,UFC Fight Night: Hunt vs. Oleinik,2018-09-15,Merab Dvalishvili vs Terrion Ware,Merab Dvalishvili,Terrion Ware,Merab Dvalishvili,Decision - Unanimous,900,0.0,62.0,165.0,205.0,330.0,5.0,8.0,0.0,693.0,0.0,8.0,34.0,22.0,51.0,0.0,0.0,0.0,0.0,0.5,54.0,164.0,93.0,206.5,8.5,22.5,0.0,314.0,0.0,77.66666666666667,235.66666666666666,94.0,256.0,0.6666666666666666,3.0,0.0,57.666666666666664,0.0,0.0,2,0.0,0.0,3,1468.6486668554342,1454.1751286027384
4713,UFC Fight Night: Hunt vs. Oleinik,2018-09-15,Andrei Arlovski vs Shamil Abdurakhimov,Andrei Arlovski,Shamil Abdurakhimov,Shamil Abdurakhimov,Decision - Unanimous,900,0.0,18.0,58.0,27.0,71.0,2.0,3.0,0.0,18.0,0.0,32.0,70.0,67.0,108.0,2.0,4.0,0.0,206.0,0.38461538461538464,26.423076923076923,63.03846153846154,35.61538461538461,73.5,0.2692307692307692,0.8076923076923077,0.19230769230769232,57.26923076923077,0.2,27.6,61.6,48.2,84.2,1.0,3.0,0.4,108.6,0.6153846153846154,0.4230769230769231,26,0.6,0.2,5,1562.807051196573,1518.017851052822
4714,UFC Fight Night: Marreta vs. Anders,2018-09-22,Mayra Bueno Silva vs Gillian Robertson,Mayra Bueno Silva,Gillian Robertson,Mayra Bueno Silva,Submission,295,0.0,11.0,32.0,12.0,33.0,0.0,0.0,1.0,14.0,0.0,11.0,18.0,17.0,27.0,1.0,3.0,0.0,162.0,,,,,,,,,,0.0,9.5,24.0,11.5,26.5,0.0,0.0,0.0,17.5,,,0,1.0,1.0,2,1500.0,1531.263693206478
4715,UFC Fight Night: Marreta vs. Anders,2018-09-22,Francisco Trinaldo vs Evan Dunham,Francisco Trinaldo,Evan Dunham,Francisco Trinaldo,KO/TKO,550,1.0,28.0,69.0,28.0,69.0,0.0,1.0,0.0,58.0,0.0,25.0,85.0,28.0,88.0,1.0,2.0,0.0,32.0,0.17647058823529413,37.94117647058823,83.17647058823529,51.529411764705884,98.52941176470588,0.9411764705882353,2.0,0.4117647058823529,157.11764705882354,0.1111111111111111,48.05555555555556,131.5,63.666666666666664,149.72222222222223,1.2222222222222223,5.0,0.7222222222222222,132.44444444444446,0.7058823529411765,0.23529411764705882,17,0.6111111111111112,0.1111111111111111,18,1596.3682281376423,1562.224703517449
4716,UFC Fight Night: Marreta vs. Anders,2018-09-22,Thales Leites vs Hector Lombard,Thales Leites,Hector Lombard,Thales Leites,Decision - Unanimous,900,0.0,54.0,117.0,60.0,123.0,2.0,3.0,0.0,20.0,0.0,46.0,80.0,62.0,98.0,0.0,0.0,0.0,93.0,0.2,25.4,63.5,38.95,78.65,1.75,6.6,1.0,236.1,0.4,40.4,76.7,59.3,96.8,1.0,3.1,0.4,108.8,0.6,0.35,20,0.3,0.2,10,1547.958277445385,1462.4497240018543
4717,UFC Fight Night: Marreta vs. Anders,2018-09-22,Livinha Souza vs Alex Chambers,Livinha Souza,Alex Chambers,Livinha Souza,Submission,81,0.0,10.0,18.0,10.0,18.0,1.0,1.0,1.0,39.0,0.0,4.0,9.0,4.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,43.75,89.25,83.75,136.5,0.75,2.5,1.75,117.5,,,0,0.25,0.25,4,1500.0,1470.138265847991
4718,UFC Fight Night: Marreta vs. Anders,2018-09-22,Thiago Santos vs Eryk Anders,Thiago Santos,Eryk Anders,Thiago Santos,KO/TKO,900,0.0,100.0,152.0,115.0,167.0,1.0,1.0,0.0,112.0,0.0,32.0,67.0,34.0,69.0,6.0,10.0,1.0,353.0,0.6,27.0,56.666666666666664,32.86666666666667,62.93333333333333,0.3333333333333333,1.0,0.06666666666666667,82.8,0.25,32.0,69.75,40.5,80.25,2.0,5.75,0.25,103.25,0.6666666666666666,0.5333333333333333,15,0.75,0.5,4,1572.7488450918904,1533.1509612235418
4719,UFC Fight Night: Marreta vs. Anders,2018-09-22,Alex Oliveira vs Carlo Pedersoli Jr.,Alex Oliveira,Carlo Pedersoli Jr.,Alex Oliveira,KO/TKO,39,0.0,7.0,10.0,10.0,13.0,0.0,0.0,0.0,5.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.36363636363636365,29.727272727272727,56.45454545454545,47.18181818181818,77.54545454545455,2.272727272727273,5.7272727272727275,0.6363636363636364,273.1818181818182,0.0,67.0,179.0,68.0,181.0,3.0,4.0,0.0,86.0,0.7272727272727273,0.5454545454545454,11,1.0,0.0,1,1581.6141754742464,1515.38207187011
4720,UFC Fight Night: Marreta vs. Anders,2018-09-22,Charles Oliveira vs Christos Giagos,Charles Oliveira,Christos Giagos,Charles Oliveira,Submission,502,0.0,28.0,60.0,28.0,60.0,2.0,4.0,1.0,81.0,0.0,18.0,80.0,20.0,82.0,0.0,0.0,0.0,7.0,0.05263157894736842,20.31578947368421,40.78947368421053,31.210526315789473,52.526315789473685,1.3157894736842106,3.210526315789474,1.2105263157894737,103.05263157894737,0.0,16.666666666666668,43.666666666666664,28.0,55.666666666666664,0.3333333333333333,1.6666666666666667,0.3333333333333333,110.66666666666667,0.5789473684210527,0.5263157894736842,19,0.3333333333333333,0.3333333333333333,3,1553.1511687905356,1486.1395438224054
4721,UFC Fight Night: Marreta vs. Anders,2018-09-22,Renan Barao vs Andre Ewell,Renan Barao,Andre Ewell,Andre Ewell,Decision - Split,900,0.0,44.0,101.0,67.0,124.0,3.0,5.0,2.0,294.0,1.0,53.0,123.0,57.0,128.0,1.0,1.0,0.0,28.0,0.2857142857142857,55.714285714285715,155.07142857142858,69.14285714285714,169.78571428571428,1.3571428571428572,3.2142857142857144,0.21428571428571427,123.5,,,,,,,,,,0.6428571428571429,0.35714285714285715,14,,,0,1541.026706738271,1500.0
4722,UFC Fight Night: Marreta vs. Anders,2018-09-22,Elizeu Zaleski dos Santos vs Luigi Vendramini,Elizeu Zaleski dos Santos,Luigi Vendramini,Elizeu Zaleski dos Santos,KO/TKO,380,1.0,15.0,32.0,15.0,32.0,0.0,0.0,0.0,8.0,0.0,4.0,17.0,7.0,21.0,0.0,5.0,1.0,161.0,0.16666666666666666,57.5,141.66666666666666,63.333333333333336,147.83333333333334,0.3333333333333333,3.1666666666666665,0.5,85.5,,,,,,,,,,0.8333333333333334,0.3333333333333333,6,,,0,1563.8131414514353,1500.0
4723,UFC Fight Night: Marreta vs. Anders,2018-09-22,Luis Henrique vs Ryan Spann,Luis Henrique,Ryan Spann,Ryan Spann,Decision - Unanimous,900,0.0,30.0,59.0,48.0,78.0,4.0,11.0,1.0,303.0,0.0,46.0,97.0,50.0,101.0,0.0,0.0,1.0,308.0,0.0,20.4,48.8,56.0,96.6,2.2,6.0,0.8,341.4,,,,,,,,,,0.4,0.4,5,,,0,1483.9421225081255,1500.0
4724,UFC Fight Night: Marreta vs. Anders,2018-09-22,Augusto Sakai vs Chase Sherman,Augusto Sakai,Chase Sherman,Augusto Sakai,KO/TKO,843,0.0,111.0,218.0,125.0,233.0,1.0,1.0,0.0,69.0,0.0,79.0,178.0,84.0,183.0,0.0,0.0,0.0,72.0,,,,,,,,,,0.16666666666666666,59.166666666666664,125.16666666666667,66.66666666666667,132.66666666666666,0.0,0.0,0.0,22.5,,,0,0.3333333333333333,0.16666666666666666,6,1500.0,1469.9119275978414
4725,UFC Fight Night: Marreta vs. Anders,2018-09-22,Sergio Moraes vs Ben Saunders,Sergio Moraes,Ben Saunders,Sergio Moraes,Submission,582,0.0,2.0,3.0,17.0,20.0,2.0,2.0,2.0,485.0,0.0,1.0,2.0,55.0,56.0,0.0,0.0,0.0,0.0,0.1111111111111111,34.77777777777778,76.88888888888889,38.44444444444444,80.88888888888889,0.8888888888888888,2.5555555555555554,0.2222222222222222,90.22222222222223,0.2,28.133333333333333,59.46666666666667,56.93333333333333,90.86666666666666,0.5333333333333333,2.466666666666667,0.13333333333333333,146.0,0.7777777777777778,0.3333333333333333,9,0.6,0.4,15,1575.5499902741078,1540.7368402117056
4726,UFC Fight Night: Marreta vs. Anders,2018-09-22,Sam Alvey vs Rogerio Nogueira,Sam Alvey,Rogerio Nogueira,Rogerio Nogueira,KO/TKO,360,0.0,34.0,82.0,34.0,82.0,0.0,0.0,0.0,0.0,1.0,26.0,52.0,26.0,53.0,0.0,0.0,0.0,3.0,0.4666666666666667,30.2,65.86666666666666,38.06666666666667,74.4,0.06666666666666667,0.26666666666666666,0.06666666666666667,31.333333333333332,0.1,24.8,72.0,34.6,84.4,0.6,1.9,0.2,51.6,0.6666666666666666,0.4,15,0.5,0.3,10,1575.002344218004,1517.8823980172594
4727,UFC 229: Khabib vs. McGregor,2018-10-06,Sergio Pettis vs Jussier Formiga,Sergio Pettis,Jussier Formiga,Jussier Formiga,Decision - Unanimous,900,0.0,30.0,97.0,91.0,161.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,90.0,123.0,2.0,5.0,0.0,446.0,0.09090909090909091,56.54545454545455,150.27272727272728,70.27272727272727,165.63636363636363,1.0,2.5454545454545454,0.45454545454545453,97.81818181818181,0.0,20.818181818181817,60.36363636363637,46.18181818181818,88.54545454545455,0.36363636363636365,2.727272727272727,0.09090909090909091,108.27272727272727,0.7272727272727273,0.0,11,0.6363636363636364,0.2727272727272727,11,1577.0667835341114,1554.2601152181937
4728,UFC 229: Khabib vs. McGregor,2018-10-06,Scott Holtzman vs Alan Patrick,Scott Holtzman,Alan Patrick,Scott Holtzman,KO/TKO,822,1.0,73.0,111.0,96.0,138.0,1.0,2.0,0.0,336.0,0.0,25.0,62.0,27.0,65.0,0.0,4.0,0.0,13.0,0.3333333333333333,63.333333333333336,126.16666666666667,112.16666666666667,180.0,3.0,5.0,0.3333333333333333,343.1666666666667,0.0,16.833333333333332,43.166666666666664,41.333333333333336,70.0,0.5,3.6666666666666665,0.5,50.666666666666664,0.6666666666666666,0.16666666666666666,6,0.8333333333333334,0.16666666666666666,6,1527.9610558439008,1562.800515260414
4729,UFC 229: Khabib vs. McGregor,2018-10-06,Ryan LaFlare vs Anthony Rocco Martin,Ryan LaFlare,Anthony Rocco Martin,Anthony Rocco Martin,KO/TKO,660,0.0,35.0,68.0,38.0,72.0,0.0,1.0,0.0,21.0,2.0,36.0,77.0,38.0,79.0,0.0,0.0,1.0,215.0,0.2222222222222222,43.55555555555556,110.66666666666667,63.55555555555556,133.0,2.3333333333333335,5.111111111111111,0.2222222222222222,279.44444444444446,0.0,36.55555555555556,83.88888888888889,47.0,95.66666666666667,0.8888888888888888,2.4444444444444446,0.4444444444444444,118.44444444444444,0.7777777777777778,0.0,9,0.5555555555555556,0.2222222222222222,9,1577.965037563723,1522.5761927692215
4730,UFC 229: Khabib vs. McGregor,2018-10-06,Aspen Ladd vs Tonya Evinger,Aspen Ladd,Tonya Evinger,Aspen Ladd,KO/TKO,206,0.0,50.0,73.0,59.0,84.0,0.0,0.0,0.0,113.0,0.0,9.0,16.0,15.0,22.0,0.0,1.0,0.0,62.0,0.0,26.0,60.0,45.0,84.0,1.0,1.0,0.0,204.0,0.0,32.0,85.0,34.0,87.0,1.0,4.0,0.0,48.0,1.0,1.0,1,0.0,0.0,1,1516.0662576182501,1485.4358730352126
4731,UFC 229: Khabib vs. McGregor,2018-10-06,Vicente Luque vs Jalin Turner,Vicente Luque,Jalin Turner,Vicente Luque,KO/TKO,232,1.0,41.0,64.0,41.0,64.0,0.0,0.0,0.0,4.0,0.0,31.0,58.0,31.0,58.0,0.0,0.0,0.0,0.0,0.5,23.0,46.5,31.5,55.875,0.75,1.5,0.5,113.25,,,,,,,,,,0.75,0.75,8,,,0,1562.6198329345061,1500.0
4732,UFC 229: Khabib vs. McGregor,2018-10-06,Ovince Saint Preux vs Dominick Reyes,Ovince Saint Preux,Dominick Reyes,Dominick Reyes,Decision - Unanimous,900,0.0,38.0,71.0,39.0,72.0,1.0,9.0,0.0,93.0,1.0,94.0,142.0,101.0,150.0,0.0,2.0,0.0,86.0,0.17647058823529413,23.764705882352942,55.64705882352941,30.705882352941178,63.23529411764706,0.5294117647058824,1.4705882352941178,0.29411764705882354,77.82352941176471,0.6666666666666666,16.333333333333332,32.0,20.333333333333332,37.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,44.333333333333336,0.6470588235294118,0.5294117647058824,17,1.0,1.0,3,1572.9002238805133,1545.4248068358463
4733,UFC 229: Khabib vs. McGregor,2018-10-06,Michelle Waterson-Gomez vs Felice Herrig,Michelle Waterson-Gomez,Felice Herrig,Michelle Waterson-Gomez,Decision - Unanimous,900,0.0,76.0,107.0,131.0,163.0,0.0,4.0,0.0,169.0,0.0,51.0,100.0,70.0,126.0,1.0,4.0,0.0,358.0,0.0,39.6,66.4,57.8,86.6,2.0,2.4,1.2,181.4,0.0,50.42857142857143,125.85714285714286,74.0,152.57142857142858,0.8571428571428571,2.7142857142857144,0.14285714285714285,150.0,0.6,0.4,5,0.7142857142857143,0.2857142857142857,7,1517.2876665574126,1543.8837744777552
4734,UFC 229: Khabib vs. McGregor,2018-10-06,Derrick Lewis vs Alexander Volkov,Derrick Lewis,Alexander Volkov,Derrick Lewis,KO/TKO,889,1.0,39.0,70.0,40.0,71.0,0.0,2.0,0.0,43.0,0.0,121.0,171.0,133.0,183.0,1.0,2.0,0.0,106.0,0.2857142857142857,26.857142857142858,52.785714285714285,29.785714285714285,56.07142857142857,0.35714285714285715,1.3571428571428572,0.0,75.42857142857143,0.25,41.5,100.75,67.0,130.5,1.0,3.0,0.0,150.75,0.7857142857142857,0.6428571428571429,14,1.0,0.5,4,1611.138145260816,1569.510459028512
4735,UFC 229: Khabib vs. McGregor,2018-10-06,Khabib Nurmagomedov vs Conor McGregor,Khabib Nurmagomedov,Conor McGregor,Khabib Nurmagomedov,Submission,1083,0.0,70.0,119.0,104.0,157.0,3.0,7.0,1.0,735.0,0.0,51.0,81.0,96.0,128.0,0.0,0.0,0.0,0.0,0.2,58.7,120.4,89.5,154.8,4.9,10.9,0.5,436.5,1.0,41.8,90.3,51.1,100.7,0.1,0.7,0.3,25.3,1.0,0.4,10,0.9,0.7,10,1649.9901462914152,1627.5749623847864
4736,UFC 229: Khabib vs. McGregor,2018-10-06,Gray Maynard vs Nik Lentz,Gray Maynard,Nik Lentz,Nik Lentz,KO/TKO,379,0.0,13.0,27.0,13.0,27.0,0.0,0.0,0.0,8.0,1.0,75.0,101.0,92.0,121.0,2.0,5.0,1.0,214.0,0.17647058823529413,22.88235294117647,72.94117647058823,38.11764705882353,89.76470588235294,2.6470588235294117,5.0588235294117645,0.5882352941176471,239.88235294117646,0.1111111111111111,40.166666666666664,80.77777777777777,80.83333333333333,125.33333333333333,2.7222222222222223,7.5,0.6666666666666666,269.8888888888889,0.6470588235294118,0.058823529411764705,17,0.6666666666666666,0.2222222222222222,18,1556.1848703493927,1564.3997924845403
4737,UFC 229: Khabib vs. McGregor,2018-10-06,Tony Ferguson vs Anthony Pettis,Tony Ferguson,Anthony Pettis,Tony Ferguson,KO/TKO,600,0.0,114.0,194.0,115.0,195.0,0.0,0.0,0.0,4.0,1.0,45.0,99.0,49.0,104.0,0.0,0.0,0.0,71.0,0.21428571428571427,51.285714285714285,119.35714285714286,59.714285714285715,128.57142857142858,0.42857142857142855,1.0,1.0714285714285714,31.571428571428573,0.0,32.92857142857143,76.21428571428571,49.714285714285715,94.85714285714286,1.7857142857142858,4.214285714285714,0.5714285714285714,178.71428571428572,0.9285714285714286,0.5714285714285714,14,0.5714285714285714,0.42857142857142855,14,1671.568140664804,1557.6467128066324
4738,UFC 229: Khabib vs. McGregor,2018-10-06,Lina Lansberg vs Yana Santos,Lina Lansberg,Yana Santos,Yana Santos,Decision - Unanimous,900,0.0,43.0,87.0,61.0,109.0,0.0,0.0,1.0,18.0,0.0,72.0,111.0,159.0,208.0,5.0,8.0,1.0,593.0,0.0,43.75,76.5,62.75,98.75,0.5,2.25,0.0,248.0,0.0,5.0,11.0,17.0,24.0,1.0,4.0,0.0,141.0,0.5,0.0,4,0.0,0.0,1,1502.1175352032476,1486.7634761806123
4739,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,Misha Cirkunov vs Patrick Cummins,Misha Cirkunov,Patrick Cummins,Misha Cirkunov,Submission,160,0.0,11.0,18.0,65.0,72.0,1.0,1.0,2.0,39.0,0.0,3.0,5.0,6.0,8.0,0.0,3.0,0.0,86.0,0.0,23.0,44.333333333333336,38.0,63.333333333333336,1.5,2.6666666666666665,0.5,71.16666666666667,0.09090909090909091,37.27272727272727,82.0,55.90909090909091,103.9090909090909,2.5454545454545454,5.090909090909091,0.0,174.72727272727272,0.6666666666666666,0.6666666666666666,6,0.5454545454545454,0.18181818181818182,11,1530.4924997004925,1517.344526473912
4740,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,Alex Garcia vs Court McGee,Alex Garcia,Court McGee,Court McGee,Decision - Unanimous,900,0.0,27.0,60.0,39.0,73.0,1.0,4.0,0.0,186.0,1.0,51.0,88.0,111.0,154.0,2.0,6.0,0.0,397.0,0.3333333333333333,20.555555555555557,68.44444444444444,32.333333333333336,82.77777777777777,3.111111111111111,5.666666666666667,0.1111111111111111,196.55555555555554,0.23076923076923078,47.92307692307692,132.0,58.15384615384615,143.3846153846154,0.6923076923076923,1.7692307692307692,0.23076923076923078,32.07692307692308,0.5555555555555556,0.3333333333333333,9,0.5384615384615384,0.15384615384615385,13,1520.134801469115,1505.8584736038683
4741,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,Volkan Oezdemir vs Anthony Smith,Volkan Oezdemir,Anthony Smith,Anthony Smith,Submission,866,0.0,77.0,148.0,103.0,175.0,1.0,1.0,0.0,296.0,0.0,63.0,117.0,67.0,121.0,1.0,3.0,2.0,89.0,0.25,34.25,72.5,40.75,79.25,0.0,0.25,0.0,23.75,0.4444444444444444,31.88888888888889,62.333333333333336,44.77777777777778,76.44444444444444,0.5555555555555556,1.6666666666666667,0.2222222222222222,61.888888888888886,0.75,0.5,4,0.6666666666666666,0.5555555555555556,9,1540.8321864787765,1554.4552136746975
4742,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,Michael Johnson vs Artem Lobov,Michael Johnson,Artem Lobov,Michael Johnson,Decision - Unanimous,900,0.0,99.0,219.0,101.0,222.0,1.0,1.0,0.0,39.0,0.0,67.0,189.0,67.0,189.0,0.0,0.0,0.0,0.0,0.47368421052631576,46.526315789473685,123.42105263157895,49.21052631578947,126.57894736842105,0.42105263157894735,1.0,0.05263157894736842,47.31578947368421,0.3333333333333333,61.5,146.83333333333334,99.83333333333333,189.16666666666666,1.8333333333333333,4.833333333333333,0.16666666666666666,163.5,0.5263157894736842,0.21052631578947367,19,0.3333333333333333,0.0,6,1534.2742816350958,1476.1068186394557
4743,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,Arjan Bhullar vs Marcelo Golm,Arjan Bhullar,Marcelo Golm,Arjan Bhullar,Decision - Unanimous,900,0.0,47.0,84.0,99.0,140.0,1.0,2.0,0.0,417.0,0.0,43.0,87.0,59.0,103.0,0.0,1.0,0.0,28.0,0.5,16.5,34.0,51.0,78.0,1.5,2.0,0.0,281.5,0.0,30.5,47.5,46.5,64.5,0.0,0.0,0.0,32.0,0.5,0.0,2,0.5,0.5,2,1499.9044632923212,1498.5845386107094
4744,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,Andre Soukhamthath vs Jonathan Martinez,Andre Soukhamthath,Jonathan Martinez,Andre Soukhamthath,Decision - Unanimous,900,2.0,79.0,138.0,98.0,157.0,3.0,3.0,1.0,267.0,0.0,71.0,111.0,88.0,128.0,1.0,2.0,0.0,300.0,1.0,33.5,83.0,45.5,96.75,1.0,2.0,0.0,127.0,,,,,,,,,,0.25,0.25,4,,,0,1472.21916060787,1500.0
4745,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,Stevie Ray vs Jessin Ayari,Stevie Ray,Jessin Ayari,Stevie Ray,Decision - Unanimous,900,0.0,75.0,174.0,75.0,174.0,0.0,0.0,0.0,0.0,0.0,63.0,138.0,64.0,139.0,0.0,0.0,0.0,6.0,0.125,35.875,78.25,51.25,96.0,0.625,1.125,0.625,95.75,0.5,37.5,123.5,47.0,134.5,0.0,2.5,0.5,40.0,0.625,0.25,8,0.5,0.0,2,1526.9105786826854,1499.964608698663
4746,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,Nordine Taleb vs Sean Strickland,Nordine Taleb,Sean Strickland,Sean Strickland,KO/TKO,490,0.0,48.0,95.0,49.0,96.0,0.0,0.0,0.0,0.0,1.0,65.0,177.0,68.0,180.0,0.0,0.0,0.0,37.0,0.2222222222222222,34.333333333333336,62.666666666666664,53.55555555555556,82.88888888888889,1.7777777777777777,2.3333333333333335,0.0,193.66666666666666,0.2222222222222222,49.77777777777778,139.0,59.333333333333336,150.33333333333334,1.2222222222222223,2.2222222222222223,0.4444444444444444,105.33333333333333,0.6666666666666666,0.2222222222222222,9,0.6666666666666666,0.2222222222222222,9,1543.0814506596714,1546.0198263770114
4747,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,Thibault Gouti vs Nasrat Haqparast,Thibault Gouti,Nasrat Haqparast,Nasrat Haqparast,Decision - Unanimous,900,0.0,78.0,284.0,95.0,306.0,0.0,0.0,0.0,0.0,1.0,124.0,256.0,148.0,282.0,0.0,1.0,0.0,175.0,0.2,20.4,47.6,28.0,55.6,0.8,1.0,0.2,85.6,0.5,38.5,147.5,46.5,157.0,0.5,2.5,0.0,40.5,0.2,0.2,5,0.5,0.0,2,1459.4594884652354,1499.3975314076572
4748,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,Calvin Kattar vs Chris Fishgold,Calvin Kattar,Chris Fishgold,Calvin Kattar,KO/TKO,251,1.0,24.0,48.0,29.0,56.0,0.0,0.0,0.0,5.0,0.0,20.0,75.0,20.0,75.0,1.0,2.0,0.0,34.0,0.3333333333333333,67.0,164.66666666666666,69.0,167.0,0.6666666666666666,2.0,0.0,16.666666666666668,,,,,,,,,,0.6666666666666666,0.3333333333333333,3,,,0,1518.161074492839,1500.0
4749,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,Sarah Moras vs Talita Bernardo,Sarah Moras,Talita Bernardo,Talita Bernardo,Decision - Unanimous,900,0.0,37.0,95.0,78.0,142.0,1.0,2.0,0.0,88.0,0.0,60.0,102.0,86.0,130.0,2.0,6.0,1.0,424.0,0.0,19.75,54.25,57.75,96.0,0.75,4.0,1.0,121.75,0.0,46.0,129.5,93.0,185.0,2.0,4.5,0.5,235.5,0.5,0.25,4,0.0,0.0,2,1499.262029553006,1467.8723882882987
4750,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,Te Edwards vs Don Madge,Te Edwards,Don Madge,Don Madge,KO/TKO,314,0.0,5.0,15.0,6.0,16.0,1.0,1.0,0.0,228.0,2.0,21.0,31.0,42.0,53.0,0.0,0.0,1.0,32.0,,,,,,,,,,,,,,,,,,,,,0,,,0,1500.0,1500.0
4751,UFC Fight Night: Oezdemir vs. Smith,2018-10-27,Gian Villante vs Ed Herman,Gian Villante,Ed Herman,Gian Villante,Decision - Split,900,0.0,81.0,217.0,81.0,217.0,0.0,1.0,0.0,4.0,0.0,84.0,223.0,85.0,224.0,0.0,1.0,0.0,6.0,0.23076923076923078,50.07692307692308,116.84615384615384,57.46153846153846,125.0,0.38461538461538464,1.6153846153846154,0.0,40.53846153846154,0.10526315789473684,23.263157894736842,42.89473684210526,40.526315789473685,61.73684210526316,1.368421052631579,3.1052631578947367,0.631578947368421,185.1578947368421,0.46153846153846156,0.3076923076923077,13,0.5263157894736842,0.3684210526315789,19,1491.2266108991203,1517.324450979246
4752,UFC 230: Cormier vs. Lewis,2018-11-03,Lyman Good vs Ben Saunders,Lyman Good,Ben Saunders,Lyman Good,KO/TKO,92,1.0,14.0,22.0,17.0,25.0,0.0,0.0,0.0,5.0,0.0,12.0,23.0,12.0,23.0,0.0,0.0,0.0,0.0,0.5,65.0,135.5,76.5,148.5,0.5,0.5,0.0,31.5,0.1875,26.4375,55.875,56.8125,88.6875,0.5,2.3125,0.125,136.875,0.5,0.5,2,0.5625,0.375,16,1500.0971723079592,1526.3347010341718
4753,UFC 230: Cormier vs. Lewis,2018-11-03,Julio Arce vs Sheymon Moraes,Julio Arce,Sheymon Moraes,Sheymon Moraes,Decision - Split,900,0.0,25.0,119.0,46.0,145.0,1.0,5.0,2.0,251.0,2.0,32.0,102.0,35.0,105.0,0.0,0.0,0.0,98.0,0.0,67.5,189.5,83.5,207.5,0.0,0.5,0.5,62.0,0.0,45.5,101.5,50.0,107.5,0.0,2.0,0.0,5.5,1.0,0.5,2,0.5,0.0,2,1530.5304984710244,1501.4387739660467
